OID,PID
4757,126
4757,370
4757,370
4757,370
4757,101
4757,101
4757,101
4757,836
4757,836
4757,836
4758,769
4758,769
4758,769
4758,797
4759,64
4759,758
4759,758
4759,758
4759,207
4759,207
4759,207
4759,605
4760,621
4760,448
4760,448
4760,448
4760,120
4760,120
4761,869
4762,178
4763,155
4763,155
4763,94
4763,94
4763,94
4764,590
4764,590
4764,590
4764,888
4764,676
4764,676
4764,676
4764,572
4764,293
4765,631
4765,802
4765,802
4765,802
4765,151
4765,336
4766,217
4766,217
4766,908
4766,900
4766,900
4766,868
4766,240
4766,240
4766,240
4767,15
4767,15
4767,15
4767,190
4767,190
4767,190
4767,626
4767,626
4767,725
4767,725
4767,725
4767,206
4768,337
4768,337
4768,1015
4768,1015
4768,1015
4768,503
4769,832
4769,832
4770,926
4770,926
4770,143
4770,406
4770,406
4770,104
4770,829
4770,829
4770,829
4771,104
4771,377
4771,377
4772,2
4772,2
4772,2
4772,67
4772,67
4772,67
4772,313
4772,313
4772,313
4773,374
4773,565
4773,565
4773,565
4773,861
4773,861
4773,831
4773,831
4773,831
4774,144
4774,144
4774,144
4774,149
4774,149
4774,116
4774,116
4774,116
4774,226
4774,226
4774,226
4774,980
4775,935
4775,935
4775,935
4775,93
4775,93
4775,332
4775,332
4775,687
4775,687
4775,687
4776,16
4776,192
4776,192
4776,192
4776,317
4776,317
4776,317
4776,604
4776,604
4777,132
4778,733
4778,171
4778,437
4778,437
4778,129
4778,129
4779,815
4779,815
4780,890
4780,890
4780,35
4780,35
4781,584
4781,758
4781,376
4781,376
4781,376
4782,25
4782,25
4782,25
4782,848
4782,848
4782,637
4782,637
4782,175
4782,175
4783,21
4783,21
4783,21
4783,633
4783,633
4783,633
4783,196
4783,694
4783,694
4783,694
4784,248
4784,248
4785,239
4785,239
4785,663
4785,663
4785,212
4785,212
4785,212
4785,34
4785,34
4786,417
4786,417
4786,145
4786,715
4786,715
4786,715
4786,710
4786,710
4787,642
4787,486
4787,500
4787,947
4787,882
4787,882
4787,882
4788,331
4788,421
4788,783
4788,954
4788,954
4789,143
4789,143
4789,143
4789,688
4789,688
4789,883
4789,883
4789,612
4789,612
4789,577
4789,577
4790,165
4790,903
4790,903
4790,903
4790,947
4790,734
4790,734
4791,637
4791,955
4791,916
4792,115
4792,115
4792,115
4792,502
4792,502
4793,936
4793,936
4793,936
4793,654
4793,654
4793,762
4793,410
4793,410
4793,410
4793,336
4794,26
4794,26
4794,26
4795,766
4795,766
4795,766
4795,581
4795,581
4796,899
4796,899
4796,682
4796,739
4796,739
4796,739
4796,838
4796,838
4796,535
4796,535
4796,535
4797,51
4797,51
4797,51
4797,345
4798,809
4798,809
4798,676
4798,676
4799,3
4799,195
4799,195
4799,195
4799,841
4799,841
4799,606
4799,606
4799,606
4799,449
4800,157
4800,157
4800,252
4800,252
4800,252
4800,49
4800,49
4800,882
4801,85
4801,897
4801,897
4801,897
4801,582
4801,582
4801,582
4801,235
4801,235
4802,451
4802,451
4802,930
4802,930
4803,915
4803,915
4803,717
4803,777
4803,777
4803,777
4804,77
4804,77
4804,77
4804,874
4804,874
4804,874
4804,1004
4804,1004
4804,1004
4804,715
4804,715
4804,832
4804,832
4805,60
4805,60
4805,60
4806,429
4806,429
4806,429
4806,522
4806,522
4806,522
4806,380
4806,868
4806,868
4806,868
4807,979
4807,266
4807,790
4807,790
4807,577
4807,577
4808,970
4808,775
4808,775
4809,395
4809,395
4809,395
4809,297
4809,297
4809,297
4810,304
4810,304
4810,304
4811,470
4811,470
4811,470
4812,61
4812,61
4812,61
4813,124
4813,124
4813,758
4813,52
4813,52
4814,210
4814,609
4814,766
4814,766
4814,766
4814,840
4814,840
4814,840
4815,628
4815,628
4815,242
4816,545
4816,70
4816,70
4816,189
4816,189
4817,1
4817,1
4817,1
4817,980
4818,539
4818,539
4818,539
4819,781
4819,781
4819,781
4820,41
4820,379
4820,387
4820,387
4821,633
4821,21
4821,21
4821,908
4821,908
4821,908
4821,965
4821,965
4821,965
4821,281
4822,478
4822,478
4823,949
4824,456
4824,509
4825,618
4825,618
4825,622
4825,622
4825,131
4825,131
4825,131
4825,268
4825,268
4825,152
4826,58
4827,320
4827,320
4827,320
4827,574
4827,574
4827,574
4827,507
4827,578
4827,578
4827,578
4828,39
4828,520
4828,276
4828,276
4828,276
4829,30
4829,30
4829,946
4830,870
4830,296
4830,296
4830,296
4830,853
4830,853
4830,853
4831,679
4831,679
4832,371
4832,371
4832,371
4832,451
4832,753
4832,628
4832,251
4832,251
4832,251
4833,147
4833,147
4833,147
4833,494
4833,494
4833,978
4833,978
4833,978
4833,396
4833,396
4833,396
4833,300
4834,282
4834,282
4834,282
4835,692
4836,129
4836,669
4837,549
4837,917
4837,917
4837,887
4837,887
4837,814
4837,814
4837,814
4838,469
4838,469
4839,819
4839,819
4839,819
4839,970
4839,970
4839,898
4839,366
4839,366
4839,239
4839,239
4839,239
4840,235
4840,235
4841,535
4841,535
4841,535
4842,13
4842,13
4842,658
4842,658
4842,665
4842,943
4842,943
4842,943
4843,792
4843,792
4843,792
4843,830
4843,830
4843,830
4843,133
4843,133
4843,229
4843,229
4843,229
4843,439
4843,439
4844,511
4844,511
4844,303
4844,303
4845,681
4845,646
4845,646
4845,646
4845,891
4845,891
4846,65
4846,65
4846,428
4846,428
4846,428
4846,682
4846,682
4846,808
4847,760
4847,232
4847,232
4847,841
4847,188
4847,188
4848,972
4848,845
4849,453
4849,537
4849,537
4849,537
4849,32
4849,32
4849,32
4850,426
4850,426
4850,426
4850,739
4850,739
4851,812
4851,812
4851,379
4851,379
4851,379
4851,162
4851,162
4851,162
4852,24
4852,24
4852,24
4852,446
4852,510
4852,337
4852,337
4852,337
4852,883
4852,883
4852,883
4853,569
4853,65
4853,232
4853,232
4853,738
4853,738
4854,601
4854,601
4854,601
4854,760
4854,760
4854,760
4854,980
4854,980
4854,377
4854,377
4855,430
4855,430
4855,213
4856,273
4856,273
4856,760
4856,318
4856,318
4856,318
4857,790
4857,790
4857,790
4857,114
4857,114
4857,114
4857,958
4857,958
4857,554
4857,554
4857,585
4857,585
4857,585
4858,497
4858,670
4858,670
4859,397
4859,397
4859,397
4859,972
4859,751
4859,751
4859,458
4859,458
4859,458
4860,689
4860,689
4860,689
4860,940
4860,940
4860,940
4860,194
4860,194
4860,43
4860,281
4860,281
4860,281
4861,516
4861,710
4861,710
4862,170
4862,170
4862,704
4862,460
4862,460
4862,460
4862,677
4862,677
4862,677
4863,118
4863,118
4864,253
4864,253
4864,300
4864,300
4864,300
4865,78
4865,349
4865,349
4865,349
4866,7
4866,7
4866,179
4866,179
4866,877
4866,877
4866,877
4866,1012
4866,1012
4866,1012
4867,130
4867,130
4867,130
4867,478
4867,478
4867,478
4868,787
4868,787
4869,157
4869,157
4869,157
4869,726
4869,726
4869,726
4869,930
4869,930
4869,930
4869,203
4869,203
4870,248
4870,248
4870,248
4871,141
4871,141
4872,890
4873,933
4873,933
4873,492
4873,492
4873,720
4873,720
4873,999
4874,335
4874,977
4874,977
4874,659
4874,238
4874,238
4875,201
4875,573
4875,31
4875,31
4875,31
4875,124
4875,124
4875,124
4875,706
4875,706
4875,706
4876,434
4876,434
4876,516
4877,883
4877,883
4877,883
4877,549
4877,549
4877,343
4877,343
4877,343
4877,692
4878,408
4878,408
4878,671
4878,836
4878,836
4878,980
4878,980
4879,624
4879,969
4879,969
4879,971
4879,971
4879,756
4879,756
4879,756
4879,471
4879,471
4880,260
4880,260
4880,604
4880,18
4880,375
4880,375
4880,375
4880,457
4880,457
4881,970
4881,800
4881,108
4881,108
4881,108
4881,954
4881,954
4881,954
4882,538
4882,538
4882,852
4882,409
4882,409
4882,696
4882,696
4882,696
4883,592
4883,739
4883,171
4883,171
4883,171
4883,414
4883,831
4884,1
4884,1
4884,1
4884,732
4884,29
4884,763
4884,763
4884,763
4884,958
4885,28
4885,28
4885,708
4885,708
4886,556
4886,556
4886,622
4886,622
4886,622
4886,700
4886,700
4887,842
4887,627
4887,627
4887,627
4887,864
4888,374
4888,80
4889,132
4889,455
4889,455
4889,455
4889,351
4889,351
4889,567
4890,955
4890,394
4890,732
4890,732
4890,732
4891,201
4891,710
4891,710
4891,710
4892,943
4892,943
4892,366
4893,550
4893,553
4894,389
4894,855
4894,855
4894,511
4895,577
4895,577
4895,577
4895,135
4895,135
4895,135
4896,819
4896,819
4896,169
4896,169
4896,670
4896,670
4896,670
4896,671
4896,671
4896,671
4897,545
4897,545
4897,545
4897,203
4897,203
4897,287
4897,287
4897,428
4897,428
4897,428
4897,110
4897,110
4897,110
4898,385
4898,174
4898,174
4899,943
4899,943
4899,115
4900,593
4900,593
4900,593
4901,690
4901,509
4901,509
4901,650
4902,191
4902,572
4902,522
4902,380
4903,860
4904,14
4904,14
4904,14
4904,608
4904,608
4904,608
4904,805
4904,707
4904,734
4905,457
4906,862
4906,862
4906,248
4906,248
4907,957
4907,957
4907,74
4907,74
4908,586
4908,586
4908,644
4908,644
4908,671
4908,671
4908,671
4908,368
4908,368
4909,157
4909,157
4909,48
4909,48
4909,48
4910,315
4910,857
4910,442
4910,917
4910,917
4910,917
4911,630
4911,630
4911,3
4911,623
4911,623
4911,623
4911,1
4911,1
4912,166
4912,166
4912,642
4912,912
4912,912
4912,912
4913,606
4913,250
4913,250
4913,250
4913,701
4913,701
4913,360
4913,360
4913,208
4913,208
4913,208
4914,541
4914,541
4914,541
4914,947
4914,947
4914,947
4915,284
4915,284
4916,442
4916,442
4916,442
4916,1008
4916,723
4916,263
4916,263
4916,143
4916,143
4917,753
4917,753
4917,753
4918,35
4918,35
4918,35
4918,532
4919,1010
4919,1010
4919,633
4919,633
4919,589
4920,246
4920,246
4920,213
4920,213
4920,480
4920,480
4921,51
4921,963
4921,963
4922,566
4922,86
4922,740
4922,868
4922,298
4922,298
4922,298
4923,900
4923,900
4923,900
4923,825
4923,670
4923,670
4923,888
4923,888
4923,888
4923,551
4924,736
4924,717
4924,587
4924,587
4924,581
4924,581
4924,581
4925,386
4925,386
4925,386
4926,981
4926,981
4926,770
4926,323
4926,323
4926,323
4927,648
4927,648
4927,182
4927,182
4927,182
4928,72
4928,72
4928,198
4928,198
4928,198
4928,451
4928,451
4928,426
4928,426
4928,426
4928,702
4928,702
4928,702
4929,565
4929,565
4929,565
4929,976
4929,891
4929,891
4929,659
4929,659
4929,659
4930,76
4930,76
4930,76
4930,48
4930,48
4930,48
4931,733
4931,733
4931,733
4931,253
4931,982
4932,650
4932,650
4932,650
4932,674
4932,812
4932,730
4932,730
4933,532
4933,532
4933,77
4934,497
4934,497
4934,497
4934,832
4934,832
4934,832
4934,816
4934,816
4934,586
4935,511
4935,292
4936,461
4936,637
4936,970
4937,213
4937,213
4937,791
4937,565
4937,565
4937,767
4937,874
4938,182
4938,942
4938,276
4938,398
4938,398
4938,398
4939,205
4940,8
4940,8
4940,8
4941,147
4941,147
4941,357
4941,357
4941,357
4941,215
4941,584
4941,584
4941,483
4942,845
4942,845
4942,366
4942,366
4942,366
4942,126
4943,397
4944,141
4944,141
4944,141
4944,87
4944,545
4944,545
4944,545
4944,348
4944,348
4944,348
4944,984
4944,984
4944,984
4945,181
4945,181
4945,470
4945,470
4945,779
4945,685
4946,56
4946,799
4946,799
4946,799
4946,27
4946,27
4946,746
4946,746
4947,478
4947,478
4947,871
4947,871
4947,871
4947,779
4947,779
4947,87
4947,675
4947,675
4947,675
4948,136
4948,374
4948,374
4948,374
4948,766
4949,745
4949,745
4949,852
4950,537
4950,537
4950,119
4950,119
4950,119
4950,220
4950,220
4950,908
4950,908
4951,761
4951,761
4952,227
4952,227
4952,700
4952,700
4952,700
4953,991
4953,481
4953,481
4954,773
4954,773
4954,773
4954,58
4954,667
4954,154
4954,154
4954,154
4955,871
4955,151
4956,37
4956,37
4956,37
4957,546
4957,546
4957,546
4957,260
4957,260
4958,509
4958,509
4958,3
4958,871
4959,180
4959,180
4959,180
4959,835
4959,835
4960,255
4960,255
4960,145
4961,331
4961,331
4961,996
4961,509
4961,509
4962,555
4962,236
4962,30
4962,30
4962,30
4962,175
4962,175
4962,175
4963,560
4963,842
4963,842
4963,573
4963,473
4963,473
4963,123
4963,123
4963,123
4964,733
4964,321
4964,321
4964,192
4964,192
4964,192
4964,561
4964,561
4964,561
4964,189
4964,189
4965,52
4966,50
4966,50
4966,140
4967,533
4967,533
4967,533
4968,211
4968,211
4968,211
4968,115
4968,115
4968,115
4968,724
4968,894
4968,894
4968,443
4968,443
4968,443
4969,519
4969,519
4969,519
4969,302
4969,302
4969,328
4969,328
4969,508
4970,657
4970,38
4970,38
4970,501
4970,501
4970,501
4970,329
4970,329
4970,548
4971,844
4971,682
4971,682
4971,682
4971,59
4971,59
4971,449
4971,449
4972,847
4973,293
4973,293
4973,795
4973,20
4973,20
4973,20
4974,173
4974,644
4974,382
4974,51
4974,51
4974,699
4975,963
4975,963
4975,963
4975,466
4975,466
4975,3
4975,3
4975,3
4975,617
4975,617
4975,617
4976,207
4977,534
4978,902
4978,902
4978,902
4978,322
4978,322
4978,322
4978,229
4978,229
4978,229
4978,519
4978,776
4979,116
4979,116
4979,116
4979,305
4979,305
4979,967
4980,731
4980,96
4980,528
4980,528
4981,796
4981,796
4981,796
4981,79
4981,79
4981,79
4981,298
4982,431
4982,431
4982,158
4982,158
4983,864
4983,864
4983,445
4983,445
4984,438
4984,438
4984,438
4984,846
4984,846
4984,846
4984,335
4984,681
4985,565
4985,565
4985,468
4985,468
4985,468
4985,792
4985,792
4985,676
4986,1008
4986,1008
4986,1008
4986,335
4987,659
4987,632
4987,632
4987,975
4987,975
4987,975
4988,938
4988,938
4988,938
4988,610
4988,610
4988,610
4988,118
4989,347
4989,347
4989,537
4989,537
4989,801
4989,801
4989,801
4989,534
4989,838
4989,838
4990,59
4990,810
4990,810
4991,751
4991,248
4991,248
4991,142
4991,142
4992,189
4992,200
4992,200
4992,200
4993,635
4993,635
4993,236
4993,780
4993,780
4993,685
4993,685
4993,685
4993,909
4993,909
4993,909
4994,533
4994,533
4994,533
4994,544
4995,153
4995,153
4996,402
4996,402
4997,908
4997,908
4997,908
4997,920
4997,250
4997,552
4997,552
4998,515
4998,918
4998,918
4998,918
4998,451
4998,451
4999,983
4999,983
4999,167
4999,167
4999,950
4999,561
4999,561
5000,202
5000,467
5001,353
5001,353
5001,353
5002,746
5002,746
5002,746
5002,886
5002,886
5002,886
5002,614
5002,614
5002,614
5002,302
5003,967
5003,967
5003,675
5003,675
5004,260
5004,260
5004,453
5004,453
5004,453
5005,210
5005,210
5005,886
5005,886
5006,302
5006,34
5006,34
5007,169
5007,190
5007,156
5007,156
5007,156
5007,742
5007,742
5008,725
5008,725
5008,77
5008,77
5008,77
5009,339
5009,339
5009,339
5009,909
5010,630
5010,630
5010,405
5011,178
5011,178
5011,709
5011,560
5011,286
5011,327
5011,327
5011,327
5012,717
5012,717
5012,717
5012,1010
5012,541
5012,541
5012,12
5012,12
5012,940
5013,474
5013,474
5013,411
5013,411
5013,411
5014,746
5014,746
5014,490
5014,490
5015,466
5015,466
5015,466
5015,38
5015,38
5015,717
5015,717
5015,231
5015,231
5015,417
5015,417
5016,20
5016,430
5016,430
5016,430
5016,151
5017,75
5017,75
5017,371
5017,671
5017,671
5017,486
5017,486
5017,220
5017,220
5018,111
5018,111
5018,111
5018,545
5019,78
5019,18
5019,18
5019,649
5019,649
5019,649
5019,782
5019,782
5019,782
5019,647
5020,131
5020,131
5020,131
5021,160
5021,160
5021,160
5021,599
5021,599
5021,599
5022,16
5022,401
5023,898
5023,369
5023,369
5024,8
5024,8
5024,8
5024,481
5024,481
5024,481
5025,442
5025,442
5025,442
5025,799
5025,357
5026,238
5026,256
5026,265
5026,265
5027,815
5027,95
5027,95
5027,95
5027,75
5028,589
5028,589
5028,589
5028,110
5028,110
5028,604
5029,308
5029,308
5029,308
5029,51
5029,51
5029,597
5029,597
5029,752
5029,752
5030,721
5030,56
5030,439
5030,439
5030,637
5030,637
5030,637
5030,40
5030,40
5031,320
5031,756
5031,756
5032,867
5032,867
5032,492
5032,492
5032,492
5032,894
5033,316
5033,542
5033,542
5033,542
5033,109
5033,524
5033,524
5033,607
5033,607
5033,607
5034,622
5034,622
5034,183
5034,712
5034,712
5034,712
5034,451
5034,451
5034,395
5035,616
5035,616
5035,616
5035,276
5035,276
5035,276
5035,258
5035,258
5035,689
5035,689
5035,689
5035,724
5035,724
5035,724
5036,503
5036,273
5036,273
5036,273
5037,571
5037,571
5037,571
5037,948
5037,164
5037,768
5037,768
5037,413
5037,413
5037,413
5038,391
5038,391
5038,391
5039,974
5039,974
5039,21
5039,21
5039,21
5039,574
5039,58
5039,58
5039,58
5040,749
5040,749
5040,343
5040,343
5041,73
5041,73
5041,232
5041,232
5041,232
5041,311
5041,311
5041,17
5042,882
5042,882
5042,882
5042,923
5043,541
5043,121
5043,121
5043,121
5043,643
5043,643
5043,643
5044,83
5044,83
5044,83
5045,893
5045,893
5045,893
5045,454
5045,627
5045,627
5045,538
5045,538
5045,538
5045,956
5045,956
5045,956
5046,787
5046,787
5046,787
5046,450
5047,306
5047,334
5047,364
5047,364
5047,539
5047,539
5047,539
5048,246
5048,246
5048,817
5048,290
5048,882
5048,882
5048,882
5048,665
5048,665
5049,148
5050,481
5050,481
5050,481
5050,31
5050,31
5050,31
5050,673
5050,673
5050,925
5050,30
5050,30
5051,403
5051,403
5051,403
5051,470
5051,700
5051,700
5051,700
5051,491
5051,491
5051,491
5051,394
5051,394
5051,394
5052,307
5052,753
5053,33
5053,33
5053,356
5053,356
5053,356
5053,598
5053,598
5054,915
5054,582
5054,128
5054,128
5054,69
5054,772
5054,772
5055,37
5055,37
5055,37
5055,492
5056,946
5056,946
5057,789
5057,140
5057,697
5057,697
5057,697
5057,96
5057,576
5057,576
5057,576
5058,400
5058,400
5058,400
5058,442
5058,122
5058,122
5059,681
5059,681
5059,42
5059,42
5059,842
5059,842
5059,842
5059,867
5059,867
5059,867
5060,915
5060,915
5060,915
5061,690
5061,690
5061,563
5061,748
5061,748
5061,446
5061,446
5061,436
5061,436
5062,134
5062,134
5062,134
5062,572
5063,333
5063,333
5063,671
5063,899
5063,899
5063,899
5063,80
5064,63
5064,63
5064,63
5064,615
5065,294
5065,294
5066,982
5066,982
5066,982
5066,286
5066,286
5066,286
5066,534
5066,360
5066,360
5066,1017
5066,1017
5067,120
5067,74
5067,611
5067,611
5067,611
5068,306
5068,306
5068,1017
5068,1017
5068,1017
5068,625
5069,470
5069,167
5069,167
5069,167
5069,71
5069,71
5069,71
5070,827
5070,827
5070,418
5070,418
5070,418
5070,875
5070,875
5070,357
5070,412
5071,373
5071,983
5071,983
5071,983
5071,552
5071,386
5071,386
5072,850
5072,313
5072,313
5073,383
5073,623
5073,439
5073,439
5073,439
5073,638
5074,405
5074,405
5074,405
5074,350
5074,350
5074,136
5074,87
5074,87
5074,87
5074,866
5074,866
5074,866
5075,192
5075,192
5075,192
5075,619
5075,459
5075,459
5076,359
5076,168
5076,168
5077,270
5077,270
5077,411
5077,411
5078,954
5078,152
5078,520
5078,490
5078,490
5078,490
5078,546
5078,546
5078,546
5079,263
5079,263
5079,263
5079,991
5079,991
5079,932
5079,932
5079,576
5079,576
5079,576
5079,537
5079,537
5079,537
5080,658
5080,658
5080,933
5080,933
5080,933
5080,972
5080,252
5080,1008
5080,1008
5080,1008
5081,615
5081,615
5081,615
5081,657
5081,657
5081,657
5081,154
5081,154
5081,291
5082,411
5082,411
5082,411
5082,97
5082,97
5082,669
5082,669
5082,669
5082,432
5083,808
5083,543
5083,543
5083,679
5083,679
5083,679
5084,895
5085,591
5085,591
5085,591
5085,242
5085,242
5085,242
5086,407
5086,407
5086,874
5086,843
5086,843
5087,682
5087,12
5087,12
5087,12
5088,139
5088,139
5088,311
5088,311
5088,300
5088,300
5089,316
5089,316
5090,863
5090,863
5090,863
5090,931
5091,407
5091,407
5091,59
5092,307
5092,671
5092,671
5092,671
5093,146
5093,146
5093,146
5094,749
5094,749
5094,749
5094,506
5094,505
5094,505
5094,505
5094,381
5094,771
5094,771
5094,771
5095,569
5095,569
5096,792
5096,325
5096,325
5096,325
5096,626
5097,481
5097,481
5097,65
5097,65
5097,65
5097,551
5097,551
5097,551
5097,194
5097,194
5098,851
5098,851
5098,830
5098,830
5098,830
5098,423
5098,141
5098,141
5099,866
5099,866
5099,582
5099,582
5099,582
5099,794
5099,794
5100,80
5100,80
5100,639
5100,639
5100,440
5101,195
5101,195
5102,47
5102,112
5102,388
5102,388
5102,388
5102,942
5102,942
5103,723
5104,961
5104,961
5104,961
5105,135
5105,135
5105,424
5105,424
5105,424
5105,531
5105,531
5105,531
5106,177
5106,177
5106,177
5106,457
5106,457
5106,457
5106,547
5107,60
5107,60
5107,60
5107,835
5107,171
5108,577
5108,577
5108,577
5108,403
5108,905
5108,905
5108,500
5108,500
5108,500
5109,655
5109,655
5109,203
5110,125
5110,58
5110,58
5110,569
5110,891
5110,35
5110,35
5111,585
5111,585
5111,442
5111,442
5111,873
5111,873
5111,873
5112,582
5112,582
5112,582
5113,653
5114,473
5114,473
5114,473
5114,43
5114,43
5115,767
5115,146
5115,146
5115,146
5115,861
5116,1001
5116,1001
5117,259
5117,245
5117,245
5117,245
5117,384
5117,384
5117,384
5117,951
5118,659
5118,931
5118,931
5119,699
5119,699
5119,699
5119,904
5119,900
5120,759
5120,759
5120,759
5120,413
5120,413
5120,413
5120,585
5120,436
5120,732
5121,630
5121,194
5121,194
5121,194
5121,815
5121,815
5121,235
5122,901
5122,901
5122,12
5123,488
5123,488
5123,86
5123,488
5124,486
5124,486
5124,486
5124,159
5125,968
5125,968
5125,968
5126,746
5126,746
5126,746
5126,797
5126,883
5126,883
5126,607
5126,373
5127,223
5127,223
5127,223
5127,34
5127,34
5127,34
5127,308
5127,308
5128,88
5128,711
5128,711
5128,711
5129,24
5129,988
5129,334
5129,310
5129,1017
5130,647
5130,250
5130,739
5130,358
5130,358
5130,358
5130,167
5130,167
5131,426
5131,426
5131,691
5131,691
5131,613
5131,613
5131,613
5131,989
5131,989
5131,989
5131,164
5132,308
5132,308
5132,348
5132,348
5132,348
5132,722
5132,476
5132,476
5133,378
5133,223
5133,223
5133,223
5133,38
5133,584
5133,584
5133,584
5134,482
5134,482
5134,455
5134,455
5134,695
5134,93
5134,93
5134,620
5134,620
5134,620
5135,984
5135,984
5135,758
5135,758
5135,758
5135,939
5135,939
5135,939
5135,235
5135,235
5135,742
5135,742
5136,323
5136,323
5136,323
5136,148
5136,440
5137,144
5137,144
5137,525
5137,525
5137,525
5137,826
5137,203
5137,203
5138,423
5138,423
5139,758
5139,758
5139,758
5140,995
5140,995
5140,435
5140,435
5141,404
5141,404
5141,404
5141,373
5141,373
5141,373
5141,454
5141,95
5141,954
5141,954
5142,557
5142,557
5142,557
5142,321
5142,72
5142,72
5142,72
5143,648
5144,838
5144,838
5144,6
5144,6
5144,6
5145,386
5145,386
5145,386
5145,263
5145,263
5146,415
5146,415
5146,415
5147,1010
5147,204
5147,204
5147,204
5147,199
5148,0
5148,0
5148,424
5148,424
5148,424
5149,392
5150,512
5150,512
5150,234
5150,37
5150,37
5150,37
5150,213
5150,213
5151,462
5151,462
5151,462
5151,1003
5151,428
5151,428
5151,428
5151,420
5151,420
5152,380
5152,380
5152,380
5153,225
5153,225
5153,225
5153,561
5153,561
5153,620
5153,291
5153,291
5153,12
5154,378
5154,378
5154,874
5154,888
5155,267
5156,313
5156,313
5156,313
5156,780
5157,726
5157,726
5157,907
5157,907
5157,907
5157,314
5157,314
5157,314
5158,939
5158,761
5158,761
5158,761
5158,94
5158,612
5158,612
5158,239
5158,239
5158,239
5159,738
5159,738
5159,790
5160,981
5160,981
5161,704
5161,704
5161,683
5161,683
5161,683
5162,303
5162,303
5162,303
5162,578
5163,101
5163,101
5163,36
5163,835
5163,835
5163,835
5164,217
5164,217
5164,217
5164,902
5164,902
5164,902
5165,514
5165,476
5165,476
5165,322
5165,419
5165,419
5166,388
5166,388
5166,388
5166,827
5166,827
5166,372
5166,372
5166,372
5167,857
5167,857
5168,992
5168,577
5168,577
5168,180
5168,477
5168,477
5168,477
5169,679
5169,679
5169,442
5169,442
5169,387
5169,768
5169,768
5169,768
5169,589
5169,589
5169,589
5170,700
5171,920
5171,920
5172,153
5172,153
5172,326
5172,326
5172,326
5173,422
5173,422
5173,186
5173,2
5173,631
5173,560
5174,109
5174,109
5174,109
5174,980
5174,876
5174,876
5175,30
5175,30
5175,30
5176,642
5176,642
5176,642
5176,625
5176,625
5176,158
5176,584
5176,962
5176,962
5176,962
5177,354
5177,354
5177,354
5177,818
5178,219
5178,219
5179,72
5179,72
5179,72
5179,213
5179,213
5179,213
5179,93
5179,125
5179,125
5180,517
5180,517
5180,493
5180,342
5180,342
5180,342
5181,976
5181,721
5181,281
5181,281
5181,281
5181,808
5182,722
5182,722
5182,729
5182,729
5182,729
5183,722
5183,722
5183,267
5183,0
5183,0
5183,238
5183,238
5183,238
5183,393
5184,557
5184,767
5184,767
5184,185
5184,185
5184,185
5184,846
5185,720
5185,597
5185,943
5185,825
5185,825
5185,825
5186,440
5186,440
5186,299
5186,92
5186,92
5187,31
5188,229
5188,229
5188,229
5188,570
5188,570
5188,570
5188,418
5188,45
5188,45
5188,45
5188,74
5188,74
5189,28
5189,28
5189,647
5189,647
5189,647
5190,152
5190,152
5190,152
5190,45
5190,209
5190,209
5190,109
5190,109
5191,339
5192,441
5192,9
5193,689
5193,111
5193,111
5194,703
5194,597
5194,597
5194,597
5194,593
5194,593
5194,857
5194,857
5194,857
5194,441
5194,441
5194,441
5195,644
5195,914
5196,923
5196,923
5196,923
5196,449
5196,962
5196,281
5197,987
5197,987
5197,752
5198,543
5198,143
5198,143
5198,108
5198,314
5199,294
5199,294
5199,294
5199,393
5199,393
5199,393
5200,631
5200,615
5200,77
5200,645
5201,520
5201,520
5201,520
5201,851
5201,851
5201,44
5201,44
5202,963
5202,963
5202,963
5202,14
5202,533
5202,533
5202,223
5202,223
5203,587
5203,587
5203,921
5203,921
5203,921
5203,595
5203,595
5203,943
5203,943
5203,943
5203,225
5203,225
5203,225
5204,1009
5204,122
5204,122
5204,1
5204,453
5204,687
5205,897
5205,897
5205,897
5205,839
5205,839
5206,920
5206,890
5207,351
5207,351
5207,351
5207,889
5207,889
5207,32
5207,83
5208,270
5208,270
5208,270
5208,884
5208,793
5208,793
5208,793
5208,536
5208,536
5209,596
5209,588
5209,640
5209,640
5210,501
5210,501
5210,501
5210,1007
5210,64
5210,64
5210,64
5211,231
5211,886
5211,552
5211,386
5211,386
5211,212
5211,212
5211,212
5212,186
5212,186
5212,186
5212,644
5212,370
5212,370
5213,986
5213,986
5213,930
5213,63
5213,63
5213,254
5213,254
5213,254
5213,600
5213,600
5214,283
5214,283
5214,283
5214,582
5214,582
5214,647
5214,647
5214,647
5214,622
5214,622
5214,480
5215,777
5215,777
5215,777
5215,513
5215,513
5215,513
5215,856
5215,856
5215,635
5215,635
5215,635
5216,869
5216,869
5216,869
5216,472
5216,540
5216,540
5216,546
5216,438
5216,438
5217,678
5217,118
5217,118
5217,118
5217,619
5217,543
5217,543
5217,155
5217,155
5217,155
5218,799
5218,799
5218,236
5218,236
5218,236
5218,324
5218,324
5218,324
5218,575
5219,171
5219,171
5219,171
5219,204
5219,204
5220,68
5220,800
5220,800
5220,1003
5220,26
5220,26
5221,980
5221,980
5221,980
5222,204
5222,204
5222,204
5222,385
5223,435
5223,435
5223,435
5223,353
5223,353
5223,672
5223,672
5223,399
5223,399
5223,322
5224,664
5224,664
5224,664
5224,781
5225,166
5225,166
5226,451
5226,451
5226,625
5226,625
5226,625
5227,46
5227,46
5227,537
5227,537
5227,537
5227,404
5227,404
